Date,Country,City,Specie,count,min,max,median,variance
18-01-2020,IN,Thiruvananthapuram,co,24,4.8,12.6,7.6,45.28
06-02-2020,IN,Thiruvananthapuram,co,24,6,10.7,8,19.05
17-03-2020,IN,Thiruvananthapuram,co,24,6.4,10.2,8,12.03
19-07-2020,IN,Thiruvananthapuram,co,13,2.6,6,4,10.07
23-05-2020,IN,Thiruvananthapuram,co,48,1.7,8.9,4.8,38.99
03-06-2020,IN,Thiruvananthapuram,co,27,0.4,4.5,1.2,12.06
07-06-2020,IN,Thiruvananthapuram,co,23,0.3,6.6,4.1,29
02-07-2020,IN,Thiruvananthapuram,co,35,1.8,9.3,4.9,41.78
02-02-2020,IN,Thiruvananthapuram,co,24,4.4,11.6,7.3,34.41
26-03-2020,IN,Thiruvananthapuram,co,24,4.4,7.2,6.2,4.56
05-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.2,3.9,65.11
15-04-2020,IN,Thiruvananthapuram,co,44,2.8,6.8,4.1,21.66
03-05-2020,IN,Thiruvananthapuram,co,48,2,8.2,3.8,34.99
14-06-2020,IN,Thiruvananthapuram,co,40,0.8,7.1,3.1,31.72
07-07-2020,IN,Thiruvananthapuram,co,38,1.6,6,3.7,13.77
11-02-2020,IN,Thiruvananthapuram,co,24,4.9,13.7,9.1,58.03
04-04-2020,IN,Thiruvananthapuram,co,35,2.8,7.3,5.8,26.39
07-04-2020,IN,Thiruvananthapuram,co,45,1.2,7.9,3.8,25.77
28-06-2020,IN,Thiruvananthapuram,co,24,2.7,8.5,5.5,22.05
23-01-2020,IN,Thiruvananthapuram,co,24,6.4,13.4,9,35.62
25-03-2020,IN,Thiruvananthapuram,co,24,4,7,6.4,6.47
20-05-2020,IN,Thiruvananthapuram,co,48,1.6,9,5.2,43.44
30-03-2020,IN,Thiruvananthapuram,co,26,5,9.1,6.4,8.63
03-01-2020,IN,Thiruvananthapuram,co,24,1.5,13.5,6.3,94.3
19-01-2020,IN,Thiruvananthapuram,co,24,4.2,14.1,8,68.48
08-02-2020,IN,Thiruvananthapuram,co,24,7.1,11.6,8.7,16.9
31-03-2020,IN,Thiruvananthapuram,co,24,3.6,7.7,6,8.8
28-04-2020,IN,Thiruvananthapuram,co,48,1.6,9.5,3.2,50.18
24-06-2020,IN,Thiruvananthapuram,co,46,1.3,10.6,4.9,62.52
14-01-2020,IN,Thiruvananthapuram,co,24,5.5,14.6,6.8,84.8
28-01-2020,IN,Thiruvananthapuram,co,24,5,12.8,8.9,31.17
11-03-2020,IN,Thiruvananthapuram,co,24,6.1,12.4,8.2,22.42
06-04-2020,IN,Thiruvananthapuram,co,28,0.3,6.1,2.8,9.82
16-04-2020,IN,Thiruvananthapuram,co,48,2.5,8.8,3.7,32.02
24-04-2020,IN,Thiruvananthapuram,co,41,1.6,8.4,5.5,52.53
26-01-2020,IN,Thiruvananthapuram,co,24,4.1,12,7,41.86
12-02-2020,IN,Thiruvananthapuram,co,24,5.5,12.8,9.8,43.6
02-04-2020,IN,Thiruvananthapuram,co,24,4.5,7.8,5.9,5.4
27-03-2020,IN,Thiruvananthapuram,co,7,5.8,7.1,6.1,3.11
13-04-2020,IN,Thiruvananthapuram,co,47,2.8,7.3,5,31.93
21-04-2020,IN,Thiruvananthapuram,co,48,1.6,7.7,4.5,37.7
25-06-2020,IN,Thiruvananthapuram,co,48,0.8,8.7,5.2,46.84
18-07-2020,IN,Thiruvananthapuram,co,24,1.9,6.8,5.4,20.35
22-01-2020,IN,Thiruvananthapuram,co,24,6.3,12.2,8.6,19.72
26-02-2020,IN,Thiruvananthapuram,co,24,9.3,18.7,14.1,57.52
03-03-2020,IN,Thiruvananthapuram,co,6,24.6,37.9,36.3,326.87
30-04-2020,IN,Thiruvananthapuram,co,48,1.6,8.7,4.8,56.61
08-05-2020,IN,Thiruvananthapuram,co,48,1.2,10,3.9,71.65
12-06-2020,IN,Thiruvananthapuram,co,46,1.6,11.4,4.8,68.94
03-07-2020,IN,Thiruvananthapuram,co,38,1.6,10.9,4.9,48.49
06-07-2020,IN,Thiruvananthapuram,co,27,1.6,7.1,5.3,22.63
29-02-2020,IN,Thiruvananthapuram,co,24,4.5,23.6,15,211.27
08-03-2020,IN,Thiruvananthapuram,co,24,4.9,10.2,7.2,22.17
20-03-2020,IN,Thiruvananthapuram,co,24,5.6,10.5,7.3,19.09
09-07-2020,IN,Thiruvananthapuram,co,37,1.6,6.4,4.4,21.7
26-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.7,5.4,49.97
18-06-2020,IN,Thiruvananthapuram,co,48,1.6,12.4,4.1,69.56
05-02-2020,IN,Thiruvananthapuram,co,24,7.1,12.2,8.7,17.32
10-03-2020,IN,Thiruvananthapuram,co,24,6.9,11.6,8.2,16.57
21-03-2020,IN,Thiruvananthapuram,co,24,5.3,10.1,6.7,16.36
10-04-2020,IN,Thiruvananthapuram,co,48,2.8,7.7,3.9,23.84
17-06-2020,IN,Thiruvananthapuram,co,48,1.6,10.5,5.7,73.18
29-06-2020,IN,Thiruvananthapuram,co,24,4.3,8.8,6.1,19.15
29-01-2020,IN,Thiruvananthapuram,co,24,6.2,17,8.6,113.4
01-02-2020,IN,Thiruvananthapuram,co,24,4.5,11.3,8.2,28.91
19-03-2020,IN,Thiruvananthapuram,co,24,5.5,10,7.4,18.27
02-03-2020,IN,Bengaluru,co,200,2.9,46.6,9,443.49
17-03-2020,IN,Bengaluru,co,246,1.1,23.7,6.9,151.45
12-04-2020,IN,Bengaluru,co,184,1.6,30.5,6.1,172.86
24-05-2020,IN,Bengaluru,co,212,1,26.9,5.3,71.88
25-05-2020,IN,Bengaluru,co,214,1.4,25.3,6.3,96.29
15-06-2020,IN,Bengaluru,co,249,1,26.2,5.5,106.47
17-01-2020,IN,Bengaluru,co,248,1.5,86.4,8.4,959.31
12-02-2020,IN,Bengaluru,co,202,0.6,32.1,7.8,224.07
04-03-2020,IN,Bengaluru,co,221,1,66.3,9.1,656.91
22-04-2020,IN,Bengaluru,co,239,1.9,24.9,5.6,86.45
03-05-2020,IN,Bengaluru,co,206,1.1,66.5,7,479.8
19-01-2020,IN,Bengaluru,co,238,2.5,25.6,7.7,163.42
09-01-2020,IN,Bengaluru,co,252,1.7,47.2,8.4,387.85
22-02-2020,IN,Bengaluru,co,230,1.2,22.6,8.3,107.53
25-02-2020,IN,Bengaluru,co,224,2,67.6,9,684.65
12-03-2020,IN,Bengaluru,co,252,0.9,45.2,8.2,287.47
14-03-2020,IN,Bengaluru,co,238,1,27.5,7.7,173.95
08-04-2020,IN,Bengaluru,co,238,1.5,46.1,5.9,140.4
14-04-2020,IN,Bengaluru,co,203,0.7,46.5,5.4,256.4
01-01-2020,IN,Bengaluru,co,180,1.2,40.2,9.8,246.08
27-05-2020,IN,Bengaluru,co,202,1,67.4,6.9,451.62
04-06-2020,IN,Bengaluru,co,245,1.9,26,5.8,74.96
12-07-2020,IN,Bengaluru,co,238,1.1,68.7,4.3,256.5
13-07-2020,IN,Bengaluru,co,225,1,46.7,5.9,177.79
16-05-2020,IN,Bengaluru,co,237,0.8,86.4,7.2,670.22
07-03-2020,IN,Bengaluru,co,249,1,24.8,7.6,210.92
27-03-2020,IN,Bengaluru,co,186,2.2,46.9,7.1,221.91
18-05-2020,IN,Bengaluru,co,229,0.7,66.6,6.6,515.14
30-05-2020,IN,Bengaluru,co,214,0.2,44.7,6.3,204.82
23-06-2020,IN,Bengaluru,co,264,0.1,46.8,5.5,144.08
27-02-2020,IN,Bengaluru,co,234,0.9,59.5,9.1,373.4
15-02-2020,IN,Bengaluru,co,183,1.2,64.6,9.7,741.87
16-02-2020,IN,Bengaluru,co,199,1.6,45.9,8.4,260.21
05-06-2020,IN,Bengaluru,co,237,1.5,58.1,5.8,159.95
15-07-2020,IN,Bengaluru,co,220,1.1,67.2,4.1,378.32
11-02-2020,IN,Bengaluru,co,188,1.3,30.1,8.4,173.72
04-02-2020,IN,Bengaluru,co,263,1.4,33.7,7.7,251.43
25-03-2020,IN,Bengaluru,co,200,2.4,24.1,7,96.63
30-04-2020,IN,Bengaluru,co,216,1,27.3,6.8,118.72
14-05-2020,IN,Bengaluru,co,264,1.4,46.7,6.3,154.15
07-06-2020,IN,Bengaluru,co,222,0.3,22.3,5,73.75
05-07-2020,IN,Bengaluru,co,263,1.1,16.9,4.3,32.54
15-01-2020,IN,Bengaluru,co,238,0.8,27.6,7.8,167.27
08-03-2020,IN,Bengaluru,co,244,0.6,59.5,7.3,258.37
11-03-2020,IN,Bengaluru,co,252,1,24,7.3,190.57
08-05-2020,IN,Bengaluru,co,212,0.5,45.8,5,301.48
28-05-2020,IN,Bengaluru,co,210,0.4,27.2,6,157.64
27-06-2020,IN,Bengaluru,co,188,0.1,59.6,5.8,362.25
10-02-2020,IN,Bengaluru,co,213,0.7,25,8.6,211.55
01-02-2020,IN,Bengaluru,co,259,1.4,46.1,8,326.07
03-02-2020,IN,Bengaluru,co,247,1.9,31.5,7.9,241.77
28-03-2020,IN,Bengaluru,co,201,1.5,68.4,6.5,559.75
06-05-2020,IN,Bengaluru,co,230,1.2,67.4,7.1,581.59
11-05-2020,IN,Bengaluru,co,234,1.7,47.2,6.2,178.68
03-06-2020,IN,Bengaluru,co,226,0.3,24.6,5.5,81.24
17-06-2020,IN,Bengaluru,co,242,1.1,14,6.1,50.76
04-01-2020,IN,Bengaluru,co,232,0.7,68.3,8.9,1342.1
18-07-2020,IN,Bengaluru,co,199,0.7,10.5,4.8,37.77
02-06-2020,IN,Bengaluru,co,196,0.1,17.6,5.3,58.87
24-06-2020,IN,Bengaluru,co,242,0.5,25.3,5.7,83.89
06-01-2020,IN,Bengaluru,co,223,0.3,30.2,8.9,265.67
25-01-2020,IN,Bengaluru,co,235,0.6,66.6,9,501.7
28-01-2020,IN,Bengaluru,co,227,1.4,67.4,7.5,651.33
19-02-2020,IN,Bengaluru,co,205,0.2,39.5,8.8,221.84
05-03-2020,IN,Bengaluru,co,248,1,67.1,7.6,324.41
16-03-2020,IN,Bengaluru,co,249,1.6,19.2,7.1,117.07
13-04-2020,IN,Bengaluru,co,188,1.4,46.5,5.7,181.45
10-05-2020,IN,Bengaluru,co,202,1.5,21.1,5.3,148.96
16-01-2020,IN,Bengaluru,co,238,0.6,46.7,8.2,493.45
01-07-2020,IN,Bengaluru,co,240,1.5,21,4.4,55.02
10-04-2020,IN,Bengaluru,co,182,1,29.4,5.3,164.7
12-05-2020,IN,Bengaluru,co,260,0.4,45.9,5.6,210.98
15-05-2020,IN,Bengaluru,co,263,0.7,67.3,6.8,445.01
31-01-2020,IN,Bengaluru,co,256,0.7,45.4,7.9,358.62
21-05-2020,IN,Bengaluru,co,231,1.9,46.7,6.3,268.79
12-06-2020,IN,Bengaluru,co,238,0.2,21.6,5.6,59.83
26-06-2020,IN,Bengaluru,co,227,0.9,23.7,5.3,91.4
06-02-2020,IN,Bengaluru,co,237,1.3,28.9,8.5,266.62
09-03-2020,IN,Bengaluru,co,247,1.6,46.4,7.3,264.33
18-03-2020,IN,Bengaluru,co,238,1.9,20.2,6.8,149.04
01-04-2020,IN,Bengaluru,co,214,2,46.4,6.3,207.69
21-04-2020,IN,Bengaluru,co,227,1.6,67.2,6.1,507.73
04-05-2020,IN,Bengaluru,co,215,1.5,66.8,6.3,566.47
23-05-2020,IN,Bengaluru,co,215,1,25.5,6.2,131.93
13-06-2020,IN,Bengaluru,co,254,1,65.1,6,293.96
17-02-2020,IN,Bengaluru,co,205,1.7,67.4,8.3,594
14-06-2020,IN,Bengaluru,co,253,1.4,25,4.7,65.85
02-02-2020,IN,Bengaluru,co,233,0.6,24.3,7.1,133.87
01-03-2020,IN,Bengaluru,co,206,0.5,46.2,7.5,227.15
10-03-2020,IN,Bengaluru,co,253,0.8,24.4,7.3,175.08
09-05-2020,IN,Bengaluru,co,191,0.1,51.5,5.6,225.68
13-05-2020,IN,Bengaluru,co,252,0.3,67,6.1,423.75
31-12-2019,IN,Bengaluru,co,217,0.4,29.7,8.9,287.5
26-03-2020,IN,Bengaluru,co,191,0.2,24.3,5.8,101.25
05-04-2020,IN,Bengaluru,co,205,1.8,24.7,6.4,146.51
07-05-2020,IN,Bengaluru,co,219,1.5,66.3,6.1,519.09
22-05-2020,IN,Bengaluru,co,224,0.2,48,6.5,273.41
11-06-2020,IN,Bengaluru,co,248,0.7,20.4,6.2,78.11
20-06-2020,IN,Bengaluru,co,241,1,30.2,5.8,118.89
28-06-2020,IN,Bengaluru,co,192,0.6,24,5.6,77.76
11-01-2020,IN,Bengaluru,co,246,1.5,24.3,7.8,117.72
16-07-2020,IN,Bengaluru,co,192,1,67.6,4.7,238.31
02-07-2020,IN,Bengaluru,co,238,0.3,19.9,4.7,77.57
24-03-2020,IN,Bengaluru,co,204,0.3,61.5,7.4,310.96
31-03-2020,IN,Bengaluru,co,208,1.7,67,6.3,421.99
07-04-2020,IN,Bengaluru,co,192,1,47.5,6.1,182.17
09-04-2020,IN,Bengaluru,co,232,1.2,25.5,6.3,86.23
25-04-2020,IN,Bengaluru,co,218,1.9,21.4,5.6,71.41
05-05-2020,IN,Bengaluru,co,222,1.2,66.4,7.1,347.32
20-05-2020,IN,Bengaluru,co,229,0.9,67.4,5.6,361.81
24-02-2020,IN,Bengaluru,co,232,2.3,31.1,8.4,169.22
22-06-2020,IN,Bengaluru,co,254,0.6,21.9,5.3,85.88
21-06-2020,IN,Bengaluru,co,245,0.8,14.7,4.6,39.18
08-01-2020,IN,Bengaluru,co,244,0.7,67,8.4,340.89
22-01-2020,IN,Bengaluru,co,225,1.7,46.8,9.2,320.27
30-01-2020,IN,Bengaluru,co,242,1.5,66.3,8.7,722.91
28-02-2020,IN,Bengaluru,co,232,1.5,25.5,8.8,167.56
15-03-2020,IN,Bengaluru,co,242,0.8,21.4,7.2,180.4
30-03-2020,IN,Bengaluru,co,183,2.7,66.9,6.8,561.03
26-05-2020,IN,Bengaluru,co,198,1,22.3,6.7,102.52
03-01-2020,IN,Bengaluru,co,237,0.7,86.4,8,523.38
10-07-2020,IN,Bengaluru,co,220,0.2,18,4.9,78
20-01-2020,IN,Bengaluru,co,239,1.4,43.5,8.1,301.48
09-02-2020,IN,Bengaluru,co,224,0.9,42.4,8,463.37
20-04-2020,IN,Bengaluru,co,211,1.1,31.7,4.7,102.2
31-05-2020,IN,Bengaluru,co,215,0.4,47,6.4,183.08
12-01-2020,IN,Bengaluru,co,230,1,67.3,8,321.27
22-03-2020,IN,Bengaluru,co,252,0.2,26,7.2,155.58
24-04-2020,IN,Bengaluru,co,190,0.7,55.4,7.1,251.97
16-06-2020,IN,Bengaluru,co,258,1.4,18.6,5.5,42.37
19-06-2020,IN,Bengaluru,co,230,1.7,14.9,6,55.4
26-02-2020,IN,Bengaluru,co,225,0.8,25.5,8.3,144
23-01-2020,IN,Bengaluru,co,224,2.4,59.3,8.3,414.29
19-03-2020,IN,Bengaluru,co,219,0.8,26.1,7.1,196.57
15-04-2020,IN,Bengaluru,co,196,0.7,67,5.2,320.65
29-05-2020,IN,Bengaluru,co,213,0.4,17.2,6.2,75.56
06-06-2020,IN,Bengaluru,co,239,0.1,17,5.6,58.99
08-06-2020,IN,Bengaluru,co,227,1.6,24.3,5.7,70.94
02-01-2020,IN,Bengaluru,co,192,0.2,60.3,9.3,570.86
06-07-2020,IN,Bengaluru,co,257,0.3,14.8,5.1,42.65
08-07-2020,IN,Bengaluru,co,252,0.5,47.3,5.1,352.58
23-02-2020,IN,Bengaluru,co,223,1.2,51.3,8.6,341.21
14-02-2020,IN,Bengaluru,co,197,1.5,47.4,9.9,631.52
07-01-2020,IN,Bengaluru,co,253,0.2,32.1,8.4,239.87
21-02-2020,IN,Bengaluru,co,210,1.8,46.2,7.9,297.35
02-05-2020,IN,Bengaluru,co,203,0.7,81.8,6.7,403.82
17-05-2020,IN,Bengaluru,co,245,1,32.2,6,139.99
30-12-2019,IN,Bengaluru,co,232,1.6,28.6,8.6,228.74
08-02-2020,IN,Bengaluru,co,225,0.3,30.4,8.1,269.02
13-03-2020,IN,Bengaluru,co,241,0.3,32.4,7,183.32
23-03-2020,IN,Bengaluru,co,229,1.8,66.9,7.8,372.38
02-04-2020,IN,Bengaluru,co,216,0.7,67.1,6.4,453.78
16-04-2020,IN,Bengaluru,co,174,1.5,46.2,5,371.08
09-06-2020,IN,Bengaluru,co,247,1.1,18,5.7,59.72
18-06-2020,IN,Bengaluru,co,264,1,20.3,6.4,99.21
07-02-2020,IN,Bengaluru,co,233,1.6,36.5,8.1,233.99
17-07-2020,IN,Bengaluru,co,199,1.7,26.6,4.7,59.14
09-07-2020,IN,Bengaluru,co,227,0.1,17.4,5.1,73.98
29-02-2020,IN,Bengaluru,co,232,0.1,49.7,8.4,358.34
03-03-2020,IN,Bengaluru,co,65,1.3,60.9,10.8,1850.47
21-03-2020,IN,Bengaluru,co,258,0.8,38.8,7.8,363.24
03-04-2020,IN,Bengaluru,co,216,2,67,5.9,331.72
27-04-2020,IN,Bengaluru,co,209,1.3,59.4,6.5,360.07
30-06-2020,IN,Bengaluru,co,224,0.9,26.2,5,68.59
21-01-2020,IN,Bengaluru,co,232,1,46.6,8.2,305.77
18-02-2020,IN,Bengaluru,co,182,1.8,29.5,8.5,198.96
04-04-2020,IN,Bengaluru,co,215,0.6,46.2,5.8,241.93
19-05-2020,IN,Bengaluru,co,219,0.6,46.2,6.3,238.31
10-06-2020,IN,Bengaluru,co,256,1,41.4,5.5,142.29
03-07-2020,IN,Bengaluru,co,239,0.4,15.9,4.6,64.54
26-01-2020,IN,Bengaluru,co,207,2.1,36.2,9.1,284.11
19-04-2020,IN,Bengaluru,co,216,1.1,47.6,4.8,168.19
26-04-2020,IN,Bengaluru,co,212,0.9,66.8,6.4,441.22
28-04-2020,IN,Bengaluru,co,206,0.8,46.4,5.9,192.39
18-01-2020,IN,Bengaluru,co,245,1.5,23.1,8,146.19
05-02-2020,IN,Bengaluru,co,257,1,45.8,8.3,565.76
20-02-2020,IN,Bengaluru,co,199,1.6,25.7,8.4,127.11
06-04-2020,IN,Bengaluru,co,198,1.1,20.6,6.1,83.3
11-04-2020,IN,Bengaluru,co,180,1.8,24.8,6,148.61
17-04-2020,IN,Bengaluru,co,200,0.5,45.9,5.6,162.98
29-06-2020,IN,Bengaluru,co,213,0.5,16.3,5.1,57.11
04-07-2020,IN,Bengaluru,co,256,0.9,24.9,5,65.36
05-01-2020,IN,Bengaluru,co,221,1.3,24.7,8.3,196.34
14-07-2020,IN,Bengaluru,co,231,0.9,18,5.6,72.45
14-01-2020,IN,Bengaluru,co,236,0.2,42.8,8,393.73
13-02-2020,IN,Bengaluru,co,215,0.3,57.2,8.5,421.5
29-03-2020,IN,Bengaluru,co,174,2,67.2,7.1,437.27
10-01-2020,IN,Bengaluru,co,250,0.1,46,8.4,257.82
29-04-2020,IN,Bengaluru,co,232,1.4,20.7,6.3,99.21
25-06-2020,IN,Bengaluru,co,250,0.6,26.4,5.9,178.14
11-07-2020,IN,Bengaluru,co,228,0.8,20,5.7,60.6
24-01-2020,IN,Bengaluru,co,235,1.4,86.4,8.8,786.84
06-03-2020,IN,Bengaluru,co,230,1.3,52.7,7.2,301.1
23-04-2020,IN,Bengaluru,co,232,2,22.4,5.7,105.81
19-07-2020,IN,Bengaluru,co,92,0.8,9.7,4.5,31.18
27-01-2020,IN,Bengaluru,co,212,0.1,46.5,8.7,469.62
29-01-2020,IN,Bengaluru,co,244,0.1,66.3,8.1,528.36
20-03-2020,IN,Bengaluru,co,238,1.2,20.4,8.6,135.55
18-04-2020,IN,Bengaluru,co,211,0.2,66.8,5.5,413.57
01-05-2020,IN,Bengaluru,co,216,0.4,30.6,5.5,159.48
01-06-2020,IN,Bengaluru,co,212,1,15.6,5.8,44.56
07-07-2020,IN,Bengaluru,co,248,1,23,4.9,75.05
13-01-2020,IN,Bengaluru,co,226,1.3,45.1,8.2,550.55
02-04-2020,IN,Shillong,co,48,1.5,12.4,2.5,116.02
29-04-2020,IN,Shillong,co,24,2.6,5.3,3.2,7.93
11-07-2020,IN,Shillong,co,26,0.7,2.9,1.2,3.84
05-01-2020,IN,Shillong,co,48,0.7,28.8,3.1,483.07
04-02-2020,IN,Shillong,co,48,1.5,25,6.6,379.52
07-02-2020,IN,Shillong,co,48,2.1,27.8,7.5,408.49
24-02-2020,IN,Shillong,co,38,1.7,19.3,3.7,191.31
11-06-2020,IN,Shillong,co,48,0.9,13.3,3.2,73.96
08-07-2020,IN,Shillong,co,45,0.8,5.1,1.3,13.4
25-01-2020,IN,Shillong,co,24,5.1,39.9,11.7,1006.72
16-02-2020,IN,Shillong,co,48,1.3,27.5,4.7,534.9
19-02-2020,IN,Shillong,co,48,1.7,18.6,4.5,133.1
18-05-2020,IN,Shillong,co,24,3,10.3,4,46.41
06-02-2020,IN,Shillong,co,46,1,31.8,5.2,633.74
11-03-2020,IN,Shillong,co,48,1,15.1,2.6,141.33
26-03-2020,IN,Shillong,co,48,1.2,8.8,3.7,51.85
28-03-2020,IN,Shillong,co,48,1,9.4,2.2,91.82
31-12-2019,IN,Shillong,co,48,0.8,48.8,3.8,1732.74
04-01-2020,IN,Shillong,co,47,1,30.5,3.2,461.36
23-01-2020,IN,Shillong,co,24,4.7,27.7,9.5,463.18
28-01-2020,IN,Shillong,co,24,7.8,32,14.4,721.55
23-05-2020,IN,Shillong,co,48,1.4,7.9,2.2,17.65
26-01-2020,IN,Shillong,co,24,3.3,33.4,11.3,1131.03
28-02-2020,IN,Shillong,co,48,0.5,15.1,2.5,147.49
08-04-2020,IN,Shillong,co,23,1.2,12,2.2,102.78
28-06-2020,IN,Shillong,co,48,1.1,7.5,2.9,23.01
01-05-2020,IN,Shillong,co,42,0.9,6.6,2.6,19.21
13-01-2020,IN,Shillong,co,24,4.5,32.6,11.4,920.72
05-03-2020,IN,Shillong,co,48,1.3,12.5,2.3,31.54
09-03-2020,IN,Shillong,co,48,0.7,9.1,3,47.68
29-03-2020,IN,Shillong,co,46,0.2,6.3,1,22.88
03-05-2020,IN,Shillong,co,48,0.9,5,2,11
30-06-2020,IN,Shillong,co,47,0.8,6.5,2.6,20.91
01-01-2020,IN,Shillong,co,41,0.9,38.5,5.4,1437.21
10-01-2020,IN,Shillong,co,24,4.9,35.8,13.1,1126.31
02-02-2020,IN,Shillong,co,48,1.7,21.2,4.7,296.6
19-03-2020,IN,Shillong,co,48,1.3,16,3.7,171.93
03-01-2020,IN,Shillong,co,48,0.7,8.5,4.4,56.29
21-02-2020,IN,Shillong,co,36,2.1,27.2,4.7,505.85
13-06-2020,IN,Shillong,co,36,0.8,6.7,3,30.47
26-04-2020,IN,Shillong,co,24,2,7.6,2.6,28.05
05-07-2020,IN,Shillong,co,48,0.9,4.2,1.6,11.97
06-04-2020,IN,Shillong,co,24,2,9.1,3.4,38.55
27-04-2020,IN,Shillong,co,24,2.4,5.2,3.8,6.51
11-05-2020,IN,Shillong,co,48,1.2,10.8,3.1,68.94
04-06-2020,IN,Shillong,co,48,1.2,3.7,2.3,5.27
17-03-2020,IN,Shillong,co,48,0.9,11,3.3,66.76
18-03-2020,IN,Shillong,co,48,1,16.4,3.5,163.8
22-03-2020,IN,Shillong,co,48,1,11.6,3.7,85.74
05-04-2020,IN,Shillong,co,24,1.6,12.3,2.9,104.19
12-07-2020,IN,Shillong,co,24,0.8,1.8,1.2,0.72
22-02-2020,IN,Shillong,co,24,3.1,24.1,9.2,538.58
26-02-2020,IN,Shillong,co,48,0.2,3.6,1.6,6.63
16-03-2020,IN,Shillong,co,48,0.6,14.8,2.5,106.69
24-06-2020,IN,Shillong,co,48,1.1,6.6,1.7,21.24
25-05-2020,IN,Shillong,co,48,1,5.3,1.8,18.75
05-06-2020,IN,Shillong,co,48,1,6.6,2.5,20.61
03-07-2020,IN,Shillong,co,48,0.9,4.6,3.1,13.11
01-02-2020,IN,Shillong,co,48,1.8,22.2,3.6,372.32
09-02-2020,IN,Shillong,co,48,0.9,17.4,4.7,240.64
20-03-2020,IN,Shillong,co,48,1.5,13.8,3.8,127.36
16-04-2020,IN,Shillong,co,24,2.6,4.9,3.8,3.46
10-02-2020,IN,Shillong,co,48,0.8,21.9,6.7,212.69
14-02-2020,IN,Shillong,co,48,1.5,22.7,4,344.2
28-04-2020,IN,Shillong,co,24,2.7,6.5,3.1,14.24
15-06-2020,IN,Shillong,co,26,1.3,7.1,3,11.28
28-05-2020,IN,Shillong,co,48,1.1,6.8,2.7,16.23
19-07-2020,IN,Shillong,co,26,0.8,4.2,1.2,15.12
30-01-2020,IN,Shillong,co,24,7.3,30.4,11.8,463.95
13-04-2020,IN,Shillong,co,24,5,17.3,7.6,169.42
12-05-2020,IN,Shillong,co,48,1.1,9.8,2.4,46.3
13-05-2020,IN,Shillong,co,48,1.1,5.8,2.7,13.05
24-03-2020,IN,Shillong,co,48,0.9,8.5,2.2,30.72
17-04-2020,IN,Shillong,co,24,2.2,3.4,2.6,1.3
26-05-2020,IN,Shillong,co,48,0.8,3.7,1.9,9.33
16-06-2020,IN,Shillong,co,47,0.9,8,2.4,26.99
06-01-2020,IN,Shillong,co,24,3.6,25,5.4,345.98
12-01-2020,IN,Shillong,co,24,3.6,31.2,12.6,857.72
18-02-2020,IN,Shillong,co,48,1.5,26.3,6.1,389.96
21-03-2020,IN,Shillong,co,48,1.5,10.1,3.8,55.59
13-07-2020,IN,Shillong,co,28,1.1,3.3,1.4,3.01
10-06-2020,IN,Shillong,co,48,1.2,15.3,3,133.48
17-06-2020,IN,Shillong,co,47,1,4.3,1.9,8.03
18-06-2020,IN,Shillong,co,48,0.9,5,1.9,10.5
29-06-2020,IN,Shillong,co,44,1,8.2,2.4,34.78
30-12-2019,IN,Shillong,co,47,0.6,45.2,3.4,1455.65
17-02-2020,IN,Shillong,co,48,2.4,29,7.5,638.7
01-03-2020,IN,Shillong,co,48,0.7,19.2,2.7,267.8
03-03-2020,IN,Shillong,co,16,1.8,10.9,2.4,83.07
02-07-2020,IN,Shillong,co,48,0.9,6.3,2.4,29.61
06-07-2020,IN,Shillong,co,45,0.8,7.4,1.5,18.51
10-04-2020,IN,Shillong,co,17,0.1,3.7,2.6,17.19
12-04-2020,IN,Shillong,co,24,3.4,13.8,8.2,128.18
05-05-2020,IN,Shillong,co,48,1.1,5.3,2.3,12.6
09-06-2020,IN,Shillong,co,48,1.3,7.1,3.7,22.22
02-01-2020,IN,Shillong,co,48,1,9.5,4.3,50.34
03-02-2020,IN,Shillong,co,48,1.7,22.8,5.6,302.29
27-03-2020,IN,Shillong,co,48,1.4,9.4,3.6,64.07
07-04-2020,IN,Shillong,co,24,1.2,5,2.5,15.55
19-06-2020,IN,Shillong,co,48,1.2,6.7,2.8,16.57
22-06-2020,IN,Shillong,co,48,1.1,11.6,1.7,80.47
10-07-2020,IN,Shillong,co,29,0.9,3.4,1.1,6.12
18-07-2020,IN,Shillong,co,48,0.6,4.7,1.1,13.16
25-02-2020,IN,Shillong,co,46,0.5,9.5,4.4,50.34
06-05-2020,IN,Shillong,co,48,0.7,4.7,2.7,10.01
07-06-2020,IN,Shillong,co,48,1,6,2.9,15.75
15-07-2020,IN,Shillong,co,48,0.8,3.2,2.3,7
30-03-2020,IN,Shillong,co,44,0.3,8.2,2.5,62.19
18-04-2020,IN,Shillong,co,24,2,5.1,2.6,10.17
23-04-2020,IN,Shillong,co,24,2.4,6.4,3.1,9.49
21-05-2020,IN,Shillong,co,38,1.2,3.5,2.1,1.72
31-01-2020,IN,Shillong,co,48,1,17.7,3.7,119.57
29-02-2020,IN,Shillong,co,48,0.9,17,2.7,193.34
06-03-2020,IN,Shillong,co,47,1.3,9.5,2.4,26.71
07-03-2020,IN,Shillong,co,48,1.1,11.6,3.5,77.13
